Date,Close,Open,High,Low,Vol,Change_%
"Dec 21, 2015",135.50,135.83,135.83,134.02,5617475,0.44
"Dec 18, 2015",134.90,136.41,136.96,134.27,10026106,-1.35
"Dec 17, 2015",136.75,139.35,139.50,136.31,4089539,-1.82
"Dec 16, 2015",139.29,139.12,139.65,137.79,4345474,1.09
"Dec 15, 2015",137.79,137.40,138.97,137.28,4238546,1.37
"Dec 14, 2015",135.93,135.31,136.14,134.02,5143787,1.01
"Dec 11, 2015",134.57,135.23,135.44,133.91,5333767,-1.62
"Dec 10, 2015",136.78,137.03,137.85,135.72,4222329,0.12
"Dec 09, 2015",136.61,137.38,139.84,136.23,4614993,-1.04
"Dec 08, 2015",138.05,138.28,139.06,137.53,3905155,-1.07
"Dec 07, 2015",139.55,140.16,140.41,138.81,3279376,-0.63
"Dec 04, 2015",140.43,138.09,141.02,137.99,4571608,1.09
"Dec 03, 2015",138.92,140.10,140.73,138.19,5909588,-0.56
"Dec 02, 2015",139.70,140.93,141.21,139.50,3725363,-1.12
"Dec 01, 2015",141.28,139.58,141.40,139.58,4195119,1.33
"Nov 30, 2015",139.42,138.61,139.90,138.52,4545587,0.69
"Nov 27, 2015",138.46,138.00,138.81,137.21,1415840,0.33
"Nov 25, 2015",138.00,138.37,138.43,137.38,3238166,-0.43
"Nov 24, 2015",138.60,137.65,139.34,137.31,3407653,0.10
"Nov 23, 2015",138.46,138.53,138.87,137.12,5137922,-0.03
"Nov 20, 2015",138.50,137.37,138.91,137.25,5176375,1.29
"Nov 19, 2015",136.74,136.21,137.74,136.01,4753603,0.68
"Nov 18, 2015",135.82,134.79,135.91,134.26,4149181,1.49
"Nov 17, 2015",133.82,134.22,134.82,133.31,2815142,0.08
"Nov 16, 2015",133.71,131.79,134.09,131.79,4190827,1.49
"Nov 13, 2015",131.75,132.95,133.00,131.65,4613817,-0.97
"Nov 12, 2015",133.04,134.70,134.70,133.01,4701365,-1.47
"Nov 11, 2015",135.02,136.09,136.20,134.50,3164806,-0.33
"Nov 10, 2015",135.47,135.36,135.74,134.12,4520807,0.12
"Nov 09, 2015",135.31,137.92,138.08,134.88,8075593,-2.13
"Nov 06, 2015",138.25,138.60,139.55,137.87,4744948,-1.17
"Nov 05, 2015",139.89,141.61,142.38,139.63,5096893,-1.23
"Nov 04, 2015",141.63,142.55,142.65,141.30,3516890,-0.18
"Nov 03, 2015",141.88,140.02,142.80,139.90,4349405,1.08
"Nov 02, 2015",140.37,140.50,140.52,139.57,3822212,0.21
"Oct 30, 2015",140.08,140.44,141.33,139.90,3983990,-0.33
"Oct 29, 2015",140.55,140.36,140.82,139.02,3710445,-0.20
"Oct 28, 2015",140.83,137.92,141.23,137.50,8511376,2.15
"Oct 27, 2015",137.86,143.51,143.83,137.33,15008527,-4.04
"Oct 26, 2015",143.66,144.75,145.00,143.21,3489428,-0.70
"Oct 23, 2015",144.68,144.61,145.49,143.70,5370439,0.41
"Oct 22, 2015",144.09,141.74,145.07,141.62,5583167,2.25
"Oct 21, 2015",140.92,140.25,142.66,139.30,7134948,0.20
"Oct 20, 2015",140.64,142.49,142.88,140.27,16025591,-5.75
"Oct 19, 2015",149.22,149.85,149.97,148.38,7954684,-0.78
"Oct 16, 2015",150.39,150.45,151.20,149.26,3483739,0.20
"Oct 15, 2015",150.09,150.91,151.24,148.58,3476219,0.05
"Oct 14, 2015",150.01,149.60,150.65,149.02,3353008,0.26
"Oct 13, 2015",149.62,150.78,150.78,149.18,3915707,-1.01
"Oct 12, 2015",151.14,152.40,152.58,150.85,3227636,-0.82
"Oct 09, 2015",152.39,152.46,153.15,151.27,3531107,0.07
"Oct 08, 2015",152.28,149.69,153.02,149.29,4794357,1.46
"Oct 07, 2015",150.09,150.04,150.73,148.86,2989943,0.88
"Oct 06, 2015",148.78,149.06,150.15,148.49,3018096,-0.17
"Oct 05, 2015",149.04,145.82,149.89,145.82,5131819,3.08
"Oct 02, 2015",144.58,141.05,144.59,140.56,3054428,0.69
"Oct 01, 2015",143.59,145.31,145.67,141.59,3880887,-0.95
"Sep 30, 2015",144.97,143.69,145.71,143.66,3946168,1.75
"Sep 29, 2015",142.47,141.99,142.66,141.15,4763509,-0.04
"Sep 28, 2015",142.52,144.42,145.38,142.47,4317302,-1.99
"Sep 25, 2015",145.42,145.55,146.27,144.53,3474429,0.70
"Sep 24, 2015",144.41,142.60,145.07,141.95,3280268,0.52
"Sep 23, 2015",143.66,144.21,144.57,142.75,2674225,-0.53
"Sep 22, 2015",144.43,144.62,145.06,143.77,3564065,-1.40
"Sep 21, 2015",146.48,145.39,146.98,144.92,3825036,1.36
"Sep 18, 2015",144.51,146.05,146.38,143.98,7975845,-2.45
"Sep 17, 2015",148.14,148.10,149.68,147.30,4002952,-0.18
"Sep 16, 2015",148.41,147.84,148.89,147.54,2799233,0.60
"Sep 15, 2015",147.53,146.60,147.93,145.76,2717060,1.29
"Sep 14, 2015",145.65,147.37,147.37,145.41,3226747,-1.17
"Sep 11, 2015",147.37,145.91,147.50,145.67,3115053,0.80
"Sep 10, 2015",146.20,145.85,147.16,144.51,3461658,0.79
"Sep 09, 2015",145.05,148.74,149.04,144.85,3407761,-1.48
"Sep 08, 2015",147.23,145.86,147.34,145.66,3933276,2.46
"Sep 04, 2015",143.70,144.57,145.40,143.32,4201068,-2.10
"Sep 03, 2015",146.78,146.05,148.03,145.77,3603518,1.19
"Sep 02, 2015",145.05,144.74,145.08,143.18,4252028,1.66
"Sep 01, 2015",142.68,144.91,144.98,141.85,5272016,-3.52
"Aug 31, 2015",147.89,147.38,148.40,146.26,4093078,-0.06
"Aug 28, 2015",147.98,147.75,148.20,147.18,4076276,-0.38
"Aug 27, 2015",148.54,148.50,148.97,145.66,4976632,1.25
"Aug 26, 2015",146.70,144.09,146.98,142.14,6221791,4.07
"Aug 25, 2015",140.96,146.94,147.11,140.62,7073209,-1.75
"Aug 24, 2015",143.47,143.47,147.76,142.32,10189693,-3.61
"Aug 21, 2015",148.85,151.50,153.19,148.70,7362116,-2.50
"Aug 20, 2015",152.66,152.74,153.91,152.50,4011514,-0.83
"Aug 19, 2015",153.94,155.15,155.67,153.41,4206381,-1.33
"Aug 18, 2015",156.01,155.51,156.52,155.25,2018337,-0.19
"Aug 17, 2015",156.31,155.20,156.69,154.70,2249554,0.36
"Aug 14, 2015",155.75,155.00,156.21,154.58,3226434,0.44
"Aug 13, 2015",155.07,156.06,156.09,154.32,2533378,-0.70
"Aug 12, 2015",156.16,154.26,156.52,153.95,3624852,0.42
"Aug 11, 2015",155.51,155.96,155.99,154.86,3167111,-0.79
"Aug 10, 2015",156.75,156.77,157.47,156.12,4613391,1.05
"Aug 07, 2015",155.12,155.89,156.25,154.34,3794897,-0.77
"Aug 06, 2015",156.32,157.13,157.54,156.18,3004796,-1.00
"Aug 05, 2015",157.90,159.10,159.54,157.48,3472774,0.19
"Aug 04, 2015",157.60,158.40,158.82,156.87,5260575,-0.70
"Aug 03, 2015",158.71,161.70,161.85,157.90,4615682,-2.02
"Jul 31, 2015",161.99,161.40,162.06,160.63,3580226,0.64
"Jul 30, 2015",160.96,160.50,161.40,159.75,1994665,-0.08
"Jul 29, 2015",161.09,160.00,161.50,159.39,3378396,0.65
"Jul 28, 2015",160.05,159.91,160.19,158.50,2721040,0.62
"Jul 27, 2015",159.07,159.00,160.18,158.60,3706240,-0.43
"Jul 24, 2015",159.75,161.29,161.93,159.41,3778186,-1.22
"Jul 23, 2015",161.73,160.27,162.75,159.83,5034246,0.86
"Jul 22, 2015",160.35,162.73,163.07,159.70,7181841,-1.67
"Jul 21, 2015",163.07,164.34,166.35,162.02,13752277,-5.86
"Jul 20, 2015",173.22,172.79,173.78,172.14,7377818,0.41
"Jul 17, 2015",172.51,170.33,172.52,170.10,4356404,0.88
"Jul 16, 2015",171.00,169.47,171.09,169.16,3529874,1.47
"Jul 15, 2015",168.53,168.48,169.27,168.00,1998004,-0.05
"Jul 14, 2015",168.61,169.43,169.54,168.24,3025263,-0.45
"Jul 13, 2015",169.38,167.93,169.89,167.52,4228963,1.46
"Jul 10, 2015",166.95,165.66,167.40,165.51,4538349,1.89
"Jul 09, 2015",163.85,165.34,165.51,163.70,4199708,0.42
"Jul 08, 2015",163.16,164.00,164.94,162.68,2776286,-1.12
"Jul 07, 2015",165.00,164.94,165.35,162.23,3549861,0.16
"Jul 06, 2015",164.73,163.83,165.23,163.52,3079833,-0.22
"Jul 02, 2015",165.09,165.05,165.32,164.42,2852696,0.36
"Jul 01, 2015",164.49,163.97,165.61,163.60,3214547,1.13
"Jun 30, 2015",162.66,163.99,164.00,162.12,3597288,-0.19
"Jun 29, 2015",162.97,163.92,165.35,162.89,3314684,-1.50
"Jun 26, 2015",165.46,166.23,166.81,165.23,8945985,-0.37
"Jun 25, 2015",166.08,167.80,168.13,166.08,2408885,-0.53
"Jun 24, 2015",166.97,168.71,168.84,166.83,3548093,-0.98
"Jun 23, 2015",168.62,168.38,169.97,167.57,3701637,0.53
"Jun 22, 2015",167.73,167.65,168.34,167.20,2335796,0.44
"Jun 19, 2015",166.99,167.62,168.42,166.77,7073984,-0.75
"Jun 18, 2015",168.25,167.05,168.72,167.05,3330864,0.65
"Jun 17, 2015",167.17,167.00,167.85,166.10,2862993,0.20
"Jun 16, 2015",166.84,166.33,167.40,165.91,3249842,0.35
"Jun 15, 2015",166.26,165.33,166.44,164.25,4245657,-0.44
"Jun 12, 2015",166.99,168.23,168.30,166.69,3065085,-1.06
"Jun 11, 2015",168.78,169.26,170.44,168.54,3464013,-0.08
"Jun 10, 2015",168.92,166.49,169.39,166.06,4680545,1.96
"Jun 09, 2015",165.68,165.34,166.02,163.37,3395901,0.21
"Jun 08, 2015",165.34,167.17,167.28,165.02,3758726,-1.23
"Jun 05, 2015",167.40,168.25,168.91,167.20,3100505,-0.58
"Jun 04, 2015",168.38,169.53,170.60,167.93,3079334,-0.91
"Jun 03, 2015",169.92,170.50,171.56,169.63,2131031,0.16
"Jun 02, 2015",169.65,169.66,170.45,168.43,2571862,-0.31
"Jun 01, 2015",170.18,170.21,171.04,169.03,2985479,0.31
"May 29, 2015",169.65,171.35,171.35,169.65,4091981,-1.20
"May 28, 2015",171.71,171.45,171.84,170.66,1731372,-0.17
"May 27, 2015",172.00,171.16,172.48,170.49,2764378,1.10
"May 26, 2015",170.13,172.11,172.12,169.13,3854170,-1.21
"May 22, 2015",172.22,173.04,173.39,172.19,2849692,-0.65
"May 21, 2015",173.34,173.32,174.14,173.03,2295596,-0.24
"May 20, 2015",173.76,173.33,174.44,172.46,2300693,0.16
"May 19, 2015",173.48,172.97,173.75,171.93,2523002,0.24
"May 18, 2015",173.06,173.44,173.49,172.30,1970630,-0.12
"May 15, 2015",173.26,173.91,174.41,172.60,2916579,-0.45
"May 14, 2015",174.05,173.50,174.40,173.22,2439070,1.03
"May 13, 2015",172.28,171.24,172.74,170.75,2457521,1.01
"May 12, 2015",170.55,170.55,171.49,168.84,2962412,-0.33
"May 11, 2015",171.12,172.65,172.99,170.86,2661030,-0.90
"May 08, 2015",172.68,172.94,173.33,172.24,3092602,0.99
"May 07, 2015",170.99,169.63,171.98,169.04,2472687,0.55
"May 06, 2015",170.05,172.90,174.05,168.86,3612606,-1.75
"May 05, 2015",173.08,173.51,174.23,171.96,3593620,-0.51
"May 04, 2015",173.97,174.47,176.30,173.70,4027978,0.17
"May 01, 2015",173.67,173.20,174.00,172.42,3312052,1.39
"Apr 30, 2015",171.29,173.77,174.28,170.30,5062913,-1.78
"Apr 29, 2015",174.40,173.40,175.13,172.80,4518381,0.28
"Apr 28, 2015",173.92,170.83,174.69,170.02,5816654,1.87
"Apr 27, 2015",170.73,170.89,171.49,170.30,3168575,0.56
"Apr 24, 2015",169.78,170.23,170.85,168.74,3888439,-0.27
"Apr 23, 2015",170.24,165.23,171.91,165.14,8235607,2.95
"Apr 22, 2015",165.36,164.39,166.00,162.89,4024789,0.67
"Apr 21, 2015",164.26,166.07,167.38,164.05,9683592,-1.14
"Apr 20, 2015",166.16,162.10,166.64,161.90,9609204,3.42
"Apr 17, 2015",160.67,161.75,161.86,160.03,4314432,-1.51
"Apr 16, 2015",163.13,163.31,163.98,162.54,3136947,-0.61
"Apr 15, 2015",164.13,162.63,164.96,162.50,3498756,1.13
"Apr 14, 2015",162.30,162.42,162.74,160.79,2719287,-0.05
"Apr 13, 2015",162.38,162.37,164.00,162.36,3868911,-0.29
"Apr 10, 2015",162.86,162.34,163.33,161.25,2515703,0.32
"Apr 09, 2015",162.34,161.70,162.47,160.72,2263490,0.30
"Apr 08, 2015",161.85,161.72,163.55,161.01,2524323,-0.14
"Apr 07, 2015",162.07,161.67,163.84,161.62,3147975,0.02
"Apr 06, 2015",162.04,159.69,162.80,158.70,3465682,0.99
"Apr 02, 2015",160.45,159.52,162.54,158.89,4671578,0.80
"Apr 01, 2015",159.18,160.23,160.62,158.39,3700791,-0.82
"Mar 31, 2015",160.50,161.08,162.33,160.40,4255368,-1.33
"Mar 30, 2015",162.67,161.31,163.60,161.25,4138018,1.42
"Mar 27, 2015",160.40,160.79,160.90,159.23,3477923,-0.12
"Mar 26, 2015",160.59,159.27,161.25,158.91,4396024,0.87
"Mar 25, 2015",159.20,163.08,163.08,159.20,5428930,-2.33
"Mar 24, 2015",163.00,164.79,164.89,162.90,4346145,-0.99
"Mar 23, 2015",164.63,162.77,165.35,162.73,5930127,1.07
"Mar 20, 2015",162.88,160.95,163.00,160.35,9006417,1.92
"Mar 19, 2015",159.81,159.70,160.92,158.81,3878559,0.00
"Mar 18, 2015",159.81,156.85,160.70,155.80,5738827,1.82
"Mar 17, 2015",156.96,156.20,157.29,155.37,3311943,-0.08
"Mar 16, 2015",157.08,155.05,157.09,154.80,3749638,1.81
"Mar 13, 2015",154.28,157.46,157.52,153.40,6064120,-2.34
"Mar 12, 2015",157.98,156.27,158.72,156.27,4567346,0.75
"Mar 11, 2015",156.80,158.57,159.14,155.94,5709890,-0.64
"Mar 10, 2015",157.81,159.60,160.23,157.81,4600968,-1.84
"Mar 09, 2015",160.77,158.20,161.15,158.20,5193874,1.43
"Mar 06, 2015",158.50,160.19,161.44,158.06,4540174,-1.66
"Mar 05, 2015",161.18,159.86,161.50,159.70,3791660,1.10
"Mar 04, 2015",159.42,160.54,160.56,158.72,3633635,-1.00
"Mar 03, 2015",161.03,160.27,161.75,160.00,3234401,0.34
"Mar 02, 2015",160.48,161.68,161.89,159.81,5917862,-0.90
"Feb 27, 2015",161.94,161.05,162.29,160.16,4410037,0.67
"Feb 26, 2015",160.87,163.74,164.14,159.77,7110772,-1.19
"Feb 25, 2015",162.81,164.94,164.96,162.58,4004559,-1.23
"Feb 24, 2015",164.83,162.49,164.99,161.51,4701626,1.18
"Feb 23, 2015",162.91,164.23,164.40,162.50,2714434,-0.45
"Feb 20, 2015",163.65,163.64,164.34,162.09,3352982,-0.15
"Feb 19, 2015",163.89,162.05,164.49,161.44,3504380,1.05
"Feb 18, 2015",162.19,161.86,162.47,160.64,4358385,0.76
"Feb 17, 2015",160.96,159.75,161.41,159.73,2894508,0.35
"Feb 13, 2015",160.40,158.78,160.80,158.64,3706919,1.19
"Feb 12, 2015",158.52,158.72,159.50,158.09,3333063,0.20
"Feb 11, 2015",158.20,157.76,159.09,157.17,3626658,-0.23
"Feb 10, 2015",158.56,156.74,158.56,155.08,4440614,1.80
"Feb 09, 2015",155.75,156.00,157.50,155.40,3057726,-0.62
"Feb 06, 2015",156.72,157.34,158.08,156.23,3256452,-0.75
"Feb 05, 2015",157.91,157.29,158.59,157.15,5253637,0.61
"Feb 04, 2015",156.96,157.21,158.71,156.70,3678459,-0.95
"Feb 03, 2015",158.47,154.75,158.60,154.75,5539406,2.46
"Feb 02, 2015",154.66,154.00,154.66,151.51,4712247,0.88
"Jan 30, 2015",153.31,153.91,155.24,153.04,6563570,-1.40
"Jan 29, 2015",155.48,151.38,155.58,149.52,8320847,2.59
"Jan 28, 2015",151.55,154.00,154.53,151.55,4495933,-1.38
"Jan 27, 2015",153.67,154.94,155.09,152.59,5659568,-1.72
"Jan 26, 2015",156.36,158.26,159.46,155.77,7888143,0.31
"Jan 23, 2015",155.87,155.03,157.60,154.89,4834847,0.31
"Jan 22, 2015",155.39,151.94,155.72,151.76,6120113,2.17
"Jan 21, 2015",152.09,153.03,154.50,151.07,11897123,-3.10
"Jan 20, 2015",156.95,156.70,157.33,154.03,8392773,-0.12
"Jan 16, 2015",157.14,153.82,157.63,153.82,5756041,1.66
"Jan 15, 2015",154.57,156.69,156.97,154.16,4251723,-0.79
"Jan 14, 2015",155.80,154.86,156.49,153.74,4690294,-0.64
"Jan 13, 2015",156.81,157.26,159.97,155.68,4377510,0.24
"Jan 12, 2015",156.44,159.00,159.25,155.76,4187638,-1.68
"Jan 09, 2015",159.11,158.42,160.34,157.25,4488347,0.44
"Jan 08, 2015",158.42,156.24,159.04,155.55,4241113,2.17
"Jan 07, 2015",155.05,157.20,157.20,154.03,4701839,-0.65
"Jan 06, 2015",156.07,159.67,159.96,155.17,6146712,-2.16
"Jan 05, 2015",159.51,161.27,161.27,159.19,4880389,-1.57
"Jan 02, 2015",162.06,161.31,163.31,161.00,5525466,1.01
"Dec 31, 2014",160.44,160.41,161.50,160.38,4011909,0.24
"Dec 30, 2014",160.05,160.02,160.82,159.79,2829904,-0.29
"Dec 29, 2014",160.51,162.00,162.34,159.45,3331833,-1.13
"Dec 26, 2014",162.34,162.27,163.09,162.01,1912310,0.32
"Dec 24, 2014",161.82,162.88,162.99,161.61,1869977,-0.26
"Dec 23, 2014",162.24,162.23,162.90,161.61,4044220,0.50
"Dec 22, 2014",161.44,158.33,161.91,158.33,4682509,1.85
"Dec 19, 2014",158.51,157.49,160.41,157.49,8864850,0.53
"Dec 18, 2014",157.68,153.58,157.68,153.30,7302356,3.78
"Dec 17, 2014",151.93,151.52,153.31,151.11,5139465,0.34
"Dec 16, 2014",151.41,152.03,154.89,150.50,6782593,-1.08
"Dec 15, 2014",153.06,155.93,156.74,152.84,6500311,-1.49
"Dec 12, 2014",155.38,160.25,160.50,155.33,8611748,-3.53
"Dec 11, 2014",161.07,160.82,162.93,160.52,3989571,0.35
"Dec 10, 2014",160.51,163.01,163.33,160.03,4082384,-1.52
"Dec 09, 2014",162.99,160.84,163.02,160.80,3865905,0.70
"Dec 08, 2014",161.86,163.29,163.29,161.54,2851383,-0.86
"Dec 05, 2014",163.27,163.61,164.50,162.91,3013500,-0.48
"Dec 04, 2014",164.05,164.01,164.50,163.01,3862916,-0.29
"Dec 03, 2014",164.52,162.47,164.52,162.00,6434994,1.14
"Dec 02, 2014",162.67,162.47,162.73,161.64,3465747,0.70
"Dec 01, 2014",161.54,161.64,163.31,161.35,4168384,-0.39
"Nov 28, 2014",162.17,162.75,163.37,161.44,2405512,0.14
"Nov 26, 2014",161.95,161.93,162.10,161.01,3967223,0.12
"Nov 25, 2014",161.76,162.65,163.50,161.56,4062378,-0.24
"Nov 24, 2014",162.15,161.54,163.86,161.06,6619032,0.76
"Nov 21, 2014",160.92,161.83,161.95,160.75,4076875,0.17
"Nov 20, 2014",160.64,160.95,161.50,159.80,4183102,-0.49
"Nov 19, 2014",161.43,162.05,162.10,160.96,3802631,-0.28
"Nov 18, 2014",161.89,164.73,164.75,161.89,5412495,-1.38
"Nov 17, 2014",164.16,164.16,164.97,163.72,4798933,0.00
"Nov 14, 2014",164.16,162.10,164.49,161.69,4978415,0.84
"Nov 13, 2014",162.79,162.00,162.80,161.80,3239726,0.54
"Nov 12, 2014",161.92,162.28,163.00,161.76,3378229,-0.85
"Nov 11, 2014",163.30,163.70,163.90,162.60,3535694,-0.12
"Nov 10, 2014",163.49,161.90,164.47,161.61,4958236,0.88
"Nov 07, 2014",162.07,161.42,162.21,160.85,3494803,0.38
"Nov 06, 2014",161.46,161.28,161.53,160.05,4067641,-0.22
"Nov 05, 2014",161.82,163.13,163.54,161.56,4104747,-0.51
"Nov 04, 2014",162.65,164.34,164.36,162.24,4247079,-1.04
"Nov 03, 2014",164.36,164.25,164.54,163.38,4690274,-0.02
"Oct 31, 2014",164.40,165.48,165.59,163.62,5818375,0.03
"Oct 30, 2014",164.35,163.50,164.62,163.02,3895979,0.54
"Oct 29, 2014",163.46,164.33,164.62,162.76,4741689,-0.09
"Oct 28, 2014",163.60,162.00,163.60,161.80,7896863,1.07
"Oct 27, 2014",161.87,162.00,162.91,161.81,4989437,-0.13
"Oct 24, 2014",162.08,162.08,162.44,161.45,6652379,-0.06
"Oct 23, 2014",162.18,162.12,162.83,161.54,7600270,0.24
"Oct 22, 2014",161.79,162.41,165.41,161.10,11091424,-0.88
"Oct 21, 2014",163.23,166.40,166.68,161.68,20953604,-3.47
"Oct 20, 2014",169.10,166.84,170.33,166.69,23416512,-7.11
"Oct 17, 2014",182.05,181.24,182.84,180.22,4354442,1.23
"Oct 16, 2014",179.84,179.80,181.48,178.69,5578683,-1.05
"Oct 15, 2014",181.75,182.46,183.79,178.75,6897656,-1.12
"Oct 14, 2014",183.80,184.89,185.72,183.59,3924974,0.15
"Oct 13, 2014",183.52,185.49,186.65,183.42,3599924,-1.30
"Oct 10, 2014",185.93,185.86,187.74,185.10,5090345,-0.26
"Oct 09, 2014",186.42,189.12,189.50,186.09,2625609,-1.55
"Oct 08, 2014",189.36,185.97,189.60,185.61,2985329,1.97
"Oct 07, 2014",185.71,187.77,188.12,185.54,2994065,-1.76
"Oct 06, 2014",189.04,189.69,190.89,188.71,2100191,0.20
"Oct 03, 2014",188.67,188.11,189.37,187.56,3071521,0.94
"Oct 02, 2014",186.91,187.66,187.78,186.24,2283619,-0.14
"Oct 01, 2014",187.17,189.91,190.40,186.79,3723192,-1.40
"Sep 30, 2014",189.83,189.64,190.85,189.15,2932556,0.10
"Sep 29, 2014",189.64,188.51,189.96,188.12,2344723,-0.22
"Sep 26, 2014",190.06,188.93,190.33,188.61,2494024,0.56
"Sep 25, 2014",189.01,192.05,192.50,188.97,4158816,-1.72
"Sep 24, 2014",192.31,191.00,192.45,189.88,3082594,0.36
"Sep 23, 2014",191.62,192.75,193.07,191.52,3301797,-0.77
"Sep 22, 2014",193.11,193.72,194.14,192.63,3317962,-0.46
"Sep 19, 2014",194.00,194.54,195.00,193.19,8854514,0.13
"Sep 18, 2014",193.75,192.79,194.13,192.71,2963446,0.49
"Sep 17, 2014",192.80,193.22,193.64,192.30,3214117,-0.08
"Sep 16, 2014",192.96,191.25,193.57,190.82,2561528,0.60
"Sep 15, 2014",191.81,191.42,192.49,190.58,2457803,0.28
"Sep 12, 2014",191.28,191.47,191.60,190.57,2900967,-0.23
"Sep 11, 2014",191.72,191.08,192.78,190.12,2299390,0.09
"Sep 10, 2014",191.54,190.12,192.15,190.10,2765324,0.82
"Sep 09, 2014",189.99,190.34,190.74,189.78,2403631,-0.08
"Sep 08, 2014",190.14,190.75,191.20,189.51,2525626,-0.55
"Sep 05, 2014",191.20,190.53,191.75,190.09,2261215,0.27
"Sep 04, 2014",190.68,191.69,192.69,190.06,2868754,-0.66
"Sep 03, 2014",191.95,192.39,192.95,191.86,1824378,0.20
"Sep 02, 2014",191.56,192.68,192.97,190.93,2679659,-0.38
"Aug 29, 2014",192.30,192.28,192.75,191.14,2911097,0.16
"Aug 28, 2014",192.00,191.47,192.30,190.66,1503582,-0.13
"Aug 27, 2014",192.25,193.03,194.13,191.56,2190285,-0.38
"Aug 26, 2014",192.99,191.02,193.53,191.02,3175399,0.96
"Aug 25, 2014",191.16,191.39,191.81,190.71,1726100,0.39
"Aug 22, 2014",190.41,190.77,191.88,190.29,1940434,-0.43
"Aug 21, 2014",191.23,190.90,192.07,190.50,2497985,0.59
"Aug 20, 2014",190.10,189.86,190.39,189.25,2177702,0.02
"Aug 19, 2014",190.07,190.04,190.25,189.36,2040117,0.37
"Aug 18, 2014",189.36,188.10,189.81,187.76,2420398,1.06
"Aug 15, 2014",187.38,187.85,188.88,186.79,2815822,-0.27
"Aug 14, 2014",187.88,187.57,188.17,186.93,1929581,-0.04
"Aug 13, 2014",187.95,188.00,188.48,187.37,1797016,0.33
"Aug 12, 2014",187.34,187.45,188.69,186.81,1858635,-0.07
"Aug 11, 2014",187.47,187.81,188.36,186.28,2527208,0.45
"Aug 08, 2014",186.63,184.40,186.67,183.58,2781936,1.26
"Aug 07, 2014",184.30,186.64,186.68,183.58,2708935,-0.90
"Aug 06, 2014",185.97,185.36,186.88,184.44,3847046,-0.60
"Aug 05, 2014",187.10,188.75,189.20,186.44,3307945,-1.34
"Aug 04, 2014",189.64,189.35,189.95,188.60,2125935,0.26
"Aug 01, 2014",189.15,190.50,191.50,188.86,5181080,-1.31
"Jul 31, 2014",191.67,192.84,194.29,191.54,4208005,-1.20
"Jul 30, 2014",194.00,195.20,195.99,192.90,3945601,-0.29
"Jul 29, 2014",194.57,195.30,195.89,194.54,3264409,-0.62
"Jul 28, 2014",195.78,194.30,196.40,193.65,3242443,0.71
"Jul 25, 2014",194.40,195.30,195.90,193.79,3376455,-0.43
"Jul 24, 2014",195.24,193.95,195.62,193.75,3612656,0.83
"Jul 23, 2014",193.63,194.11,194.90,193.57,3584465,-0.24
"Jul 22, 2014",194.09,191.59,194.72,191.56,4853041,1.70
"Jul 21, 2014",190.85,191.30,191.70,189.25,4154740,-0.86
"Jul 18, 2014",192.50,191.96,193.44,190.00,8169325,0.01
"Jul 17, 2014",192.49,192.36,195.95,192.00,8872269,0.07
"Jul 16, 2014",192.36,192.24,193.36,190.76,7815648,2.05
"Jul 15, 2014",188.49,189.54,190.08,188.21,4873452,-0.72
"Jul 14, 2014",189.86,188.55,190.44,188.53,4502202,0.99
"Jul 11, 2014",188.00,187.73,188.35,186.71,2403840,0.16
"Jul 10, 2014",187.70,186.44,188.05,186.21,3177816,-0.38
"Jul 09, 2014",188.42,187.68,188.90,186.89,3309559,0.64
"Jul 08, 2014",187.22,187.65,188.08,186.37,3135115,-0.44
"Jul 07, 2014",188.04,187.61,188.27,187.44,2958947,-0.26
"Jul 03, 2014",188.53,188.39,188.81,187.35,2422363,0.07
"Jul 02, 2014",188.39,186.34,188.99,186.17,5097199,1.09
"Jul 01, 2014",186.35,181.70,187.27,181.70,6644363,2.80
"Jun 30, 2014",181.27,181.33,181.93,180.26,4228836,-0.24
"Jun 27, 2014",181.71,179.77,182.46,179.66,4575680,0.74
"Jun 26, 2014",180.37,180.87,181.37,179.27,3258470,-0.19
"Jun 25, 2014",180.72,180.25,180.97,180.06,2763020,-0.09
"Jun 24, 2014",180.88,181.50,183.00,180.65,3875453,-0.69
"Jun 23, 2014",182.14,181.92,182.25,181.00,3231699,0.32
"Jun 20, 2014",181.55,182.59,182.67,181.40,10686834,-0.69
"Jun 19, 2014",182.82,184.12,184.47,182.36,3551276,-0.42
"Jun 18, 2014",183.60,182.04,183.61,181.79,3935653,0.74
"Jun 17, 2014",182.26,181.90,182.81,181.56,2460857,-0.05
"Jun 16, 2014",182.35,182.40,182.71,181.24,3556218,-0.12
"Jun 13, 2014",182.56,182.00,183.00,181.52,2778984,0.74
"Jun 12, 2014",181.22,182.48,182.55,180.91,4425491,-0.57
"Jun 11, 2014",182.25,183.61,184.20,182.01,4065310,-1.11
